resident_id,log_date,meal_type,food_item,calories,healthier_choice_flag
RESIDENT_01029,2026-04-05,Lunch,Steamed fish & veg,297,Y
RESIDENT_01140,2026-06-19,Breakfast,Wholegrain cereal,207,Y
RESIDENT_00734,2026-06-24,Breakfast,Wholegrain cereal,375,Y
RESIDENT_01327,2026-04-03,Lunch,Roti prata,541,N
RESIDENT_00944,2026-06-11,Breakfast,Yong tau foo (soup),312,Y
RESIDENT_00233,2026-05-01,Breakfast,Thunder tea rice,312,Y
RESIDENT_00356,2026-05-01,Lunch,Char kway teow,562,N
RESIDENT_01261,2026-05-29,Lunch,Steamed fish & veg,181,Y
RESIDENT_00987,2026-06-30,Breakfast,Oats & berries,177,Y
RESIDENT_00591,2026-04-29,Snack,Roti prata,552,N
RESIDENT_00007,2026-06-01,Snack,Thunder tea rice,415,Y
RESIDENT_00100,2026-05-31,Lunch,Fried bee hoon,755,N
RESIDENT_01254,2026-05-16,Snack,Nasi lemak,451,N
RESIDENT_01101,2026-04-07,Breakfast,Steamed fish & veg,230,Y
RESIDENT_00365,2026-06-18,Snack,Kopi-O (no sugar),5,Y
RESIDENT_00336,2026-04-27,Breakfast,Oats & berries,165,Y
RESIDENT_01176,2026-04-26,Breakfast,Chicken rice,732,N
RESIDENT_01423,2026-04-29,Snack,Chicken rice,785,N
RESIDENT_00106,2026-05-20,Breakfast,Thunder tea rice,240,Y
RESIDENT_00539,2026-04-20,Lunch,Thunder tea rice,293,Y
RESIDENT_00880,2026-05-11,Snack,Oats & berries,366,Y
RESIDENT_01127,2026-05-15,Snack,Salad bowl,146,Y
RESIDENT_00988,2026-06-19,Lunch,Fruit bowl,359,Y
RESIDENT_00774,2026-05-10,Breakfast,Char kway teow,578,N
RESIDENT_00152,2026-06-25,Breakfast,Nasi lemak,791,N
RESIDENT_01098,2026-06-05,Breakfast,Oats & berries,370,Y
RESIDENT_01194,2026-05-10,Lunch,Roti prata,501,N
RESIDENT_00399,2026-05-16,Breakfast,Nasi lemak,589,N
RESIDENT_00614,2026-06-07,Breakfast,Oats & berries,390,Y
RESIDENT_00630,2026-06-18,Lunch,Yong tau foo (soup),168,Y
RESIDENT_00915,2026-05-09,Snack,Fried bee hoon,494,N
RESIDENT_00427,2026-06-14,Breakfast,Roti prata,557,N
RESIDENT_01225,2026-06-07,Lunch,Bubble tea,578,N
RESIDENT_00227,2026-04-11,Snack,Yong tau foo (soup),333,Y
RESIDENT_01196,2026-06-21,Dinner,Fruit bowl,404,Y
RESIDENT_00657,2026-05-14,Snack,Char kway teow,692,N
RESIDENT_01261,2026-05-04,Lunch,Chicken rice,748,N
RESIDENT_00771,2026-04-08,Dinner,Chicken rice,661,N
RESIDENT_00106,2026-04-08,Snack,Oats & berries,411,Y
RESIDENT_01031,2026-04-27,Lunch,Fried bee hoon,683,N
RESIDENT_00761,2026-04-29,Lunch,Yong tau foo (soup),361,Y
RESIDENT_00138,2026-04-25,Snack,Thunder tea rice,213,Y
RESIDENT_00367,2026-06-27,Dinner,Yong tau foo (soup),175,Y
RESIDENT_00586,2026-06-05,Snack,Wholegrain cereal,203,Y
RESIDENT_01385,2026-06-05,Breakfast,Roti prata,800,N
RESIDENT_01300,2026-05-12,Lunch,Laksa,717,N
RESIDENT_01359,2026-05-05,Breakfast,Fruit bowl,278,Y
RESIDENT_00445,2026-05-27,Dinner,Steamed fish & veg,251,Y
RESIDENT_00284,2026-04-21,Dinner,Steamed fish & veg,258,Y
RESIDENT_00183,2026-04-01,Dinner,Char kway teow,641,N
RESIDENT_00080,2026-04-21,Snack,Laksa,745,N
RESIDENT_00652,2026-05-17,Breakfast,Wholegrain cereal,255,Y
RESIDENT_01069,2026-06-18,Breakfast,Fried bee hoon,684,N
RESIDENT_01209,2026-05-10,Dinner,Kopi-O (no sugar),5,Y
RESIDENT_01051,2026-05-24,Dinner,Chicken rice,847,N
RESIDENT_01192,2026-05-17,Lunch,Fruit bowl,341,Y
RESIDENT_00043,2026-06-16,Dinner,Yong tau foo (soup),212,Y
RESIDENT_00381,2026-05-15,Breakfast,Bubble tea,816,N
RESIDENT_00793,2026-06-27,Breakfast,Thunder tea rice,377,Y
RESIDENT_00449,2026-04-20,Lunch,Fried bee hoon,595,N
RESIDENT_01084,2026-04-27,Lunch,Laksa,476,N
RESIDENT_01368,2026-05-28,Lunch,Char kway teow,754,N
RESIDENT_00133,2026-05-28,Dinner,Thunder tea rice,127,Y
RESIDENT_00505,2026-04-08,Dinner,Roti prata,676,N
RESIDENT_00091,2026-04-29,Snack,Bubble tea,490,N
RESIDENT_00646,2026-04-17,Breakfast,Thunder tea rice,313,Y
RESIDENT_01196,2026-05-21,Breakfast,Fruit bowl,183,Y
RESIDENT_01388,2026-05-28,Snack,Bubble tea,637,N
RESIDENT_01435,2026-06-04,Breakfast,Steamed fish & veg,237,Y
RESIDENT_01303,2026-06-29,Snack,Nasi lemak,696,N
RESIDENT_01175,2026-04-13,Dinner,Kopi-O (no sugar),5,Y
RESIDENT_00642,2026-06-24,Snack,Oats & berries,337,Y
RESIDENT_00583,2026-04-30,Snack,Wholegrain cereal,169,Y
RESIDENT_00633,2026-06-11,Lunch,Char kway teow,554,N
RESIDENT_01308,2026-05-12,Lunch,Fried bee hoon,762,N
RESIDENT_01065,2026-06-03,Dinner,Oats & berries,288,Y
RESIDENT_00582,2026-06-05,Lunch,Chicken rice,635,N
RESIDENT_01052,2026-04-10,Snack,Kopi-O (no sugar),5,Y
RESIDENT_00280,2026-05-14,Lunch,Wholegrain cereal,134,Y
RESIDENT_00411,2026-06-11,Breakfast,Wholegrain cereal,360,Y
RESIDENT_00435,2026-06-10,Lunch,Nasi lemak,665,N
RESIDENT_01272,2026-06-06,Breakfast,Yong tau foo (soup),391,Y
RESIDENT_01251,2026-04-29,Snack,Chicken rice,688,N
RESIDENT_01213,2026-05-02,Dinner,Char kway teow,669,N
RESIDENT_00716,2026-04-24,Breakfast,Nasi lemak,570,N
RESIDENT_01240,2026-04-18,Lunch,Chicken rice,815,N
RESIDENT_00083,2026-04-29,Lunch,Salad bowl,152,Y
RESIDENT_01163,2026-06-27,Snack,Char kway teow,799,N
RESIDENT_00784,2026-04-26,Dinner,Bubble tea,694,N
RESIDENT_00870,2026-04-04,Breakfast,Thunder tea rice,234,Y
RESIDENT_01326,2026-05-12,Lunch,Yong tau foo (soup),382,Y
RESIDENT_00161,2026-04-25,Breakfast,Oats & berries,277,Y
RESIDENT_01416,2026-05-10,Breakfast,Char kway teow,485,N
RESIDENT_00151,2026-04-08,Snack,Laksa,479,N
RESIDENT_01200,2026-05-06,Breakfast,Fruit bowl,327,Y
RESIDENT_00006,2026-06-11,Breakfast,Salad bowl,179,Y
RESIDENT_00927,2026-04-23,Snack,Fried bee hoon,645,N
RESIDENT_01116,2026-05-29,Dinner,Roti prata,764,N
RESIDENT_00088,2026-05-28,Dinner,Oats & berries,176,Y
RESIDENT_00379,2026-04-17,Snack,Char kway teow,849,N
RESIDENT_00464,2026-04-12,Lunch,Salad bowl,282,Y
RESIDENT_00076,2026-05-25,Dinner,Wholegrain cereal,227,Y
RESIDENT_01309,2026-04-26,Dinner,Thunder tea rice,161,Y
RESIDENT_00687,2026-06-07,Snack,Yong tau foo (soup),282,Y
RESIDENT_00447,2026-06-05,Dinner,Fried bee hoon,761,N
RESIDENT_00606,2026-04-24,Dinner,Bubble tea,679,N
RESIDENT_00470,2026-04-08,Snack,Chicken rice,830,N
RESIDENT_00703,2026-06-13,Lunch,Yong tau foo (soup),281,Y
RESIDENT_00410,2026-04-11,Snack,Salad bowl,187,Y
RESIDENT_00224,2026-06-30,Dinner,Wholegrain cereal,364,Y
RESIDENT_01359,2026-06-30,Dinner,Yong tau foo (soup),200,Y
RESIDENT_01026,2026-04-30,Dinner,Char kway teow,774,N
RESIDENT_01448,2026-06-02,Snack,Laksa,598,N
RESIDENT_01284,2026-04-06,Breakfast,Yong tau foo (soup),343,Y
RESIDENT_00702,2026-05-21,Breakfast,Steamed fish & veg,361,Y
RESIDENT_00016,2026-06-04,Breakfast,Nasi lemak,567,N
RESIDENT_00113,2026-06-04,Snack,Steamed fish & veg,410,Y
RESIDENT_01271,2026-05-19,Lunch,Salad bowl,163,Y
RESIDENT_00186,2026-06-15,Lunch,Laksa,681,N
RESIDENT_01267,2026-06-16,Dinner,Yong tau foo (soup),346,Y
RESIDENT_01065,2026-06-23,Lunch,Thunder tea rice,248,Y
RESIDENT_00194,2026-05-29,Snack,Fried bee hoon,520,N
RESIDENT_01119,2026-06-19,Lunch,Fried bee hoon,781,N
RESIDENT_00230,2026-04-18,Breakfast,Chicken rice,718,N
RESIDENT_01461,2026-06-01,Snack,Yong tau foo (soup),263,Y
RESIDENT_00683,2026-06-26,Snack,Fruit bowl,348,Y
RESIDENT_00560,2026-04-01,Breakfast,Oats & berries,413,Y
RESIDENT_00450,2026-06-08,Breakfast,Oats & berries,209,Y
RESIDENT_00741,2026-06-12,Breakfast,Laksa,532,N
RESIDENT_00568,2026-06-20,Breakfast,Oats & berries,369,Y
RESIDENT_01237,2026-04-18,Breakfast,Steamed fish & veg,334,Y
RESIDENT_00288,2026-05-12,Snack,Thunder tea rice,124,Y
RESIDENT_01259,2026-05-08,Snack,Yong tau foo (soup),139,Y
RESIDENT_00898,2026-06-25,Snack,Chicken rice,729,N
RESIDENT_00676,2026-04-28,Lunch,Char kway teow,794,N
RESIDENT_00726,2026-05-03,Lunch,Steamed fish & veg,369,Y
RESIDENT_01203,2026-06-25,Snack,Laksa,704,N
RESIDENT_00582,2026-05-05,Lunch,Wholegrain cereal,340,Y
RESIDENT_00450,2026-05-11,Dinner,Yong tau foo (soup),294,Y
RESIDENT_00667,2026-04-22,Dinner,Kopi-O (no sugar),5,Y
RESIDENT_00492,2026-05-21,Breakfast,Fried bee hoon,805,N
RESIDENT_00299,2026-06-05,Lunch,Kopi-O (no sugar),5,Y
RESIDENT_00755,2026-05-10,Breakfast,Wholegrain cereal,245,Y
RESIDENT_00554,2026-04-16,Snack,Bubble tea,501,N
RESIDENT_00422,2026-04-15,Breakfast,Nasi lemak,619,N
RESIDENT_00199,2026-05-16,Snack,Yong tau foo (soup),216,Y
RESIDENT_01003,2026-05-06,Snack,Kopi-O (no sugar),5,Y
RESIDENT_01077,2026-06-15,Lunch,Roti prata,550,N
RESIDENT_00813,2026-05-25,Breakfast,Chicken rice,450,N
RESIDENT_00337,2026-06-21,Dinner,Nasi lemak,825,N
RESIDENT_01405,2026-06-03,Dinner,Laksa,824,N
RESIDENT_00677,2026-06-06,Lunch,Yong tau foo (soup),411,Y
RESIDENT_00767,2026-06-24,Lunch,Kopi-O (no sugar),5,Y
RESIDENT_00753,2026-06-11,Dinner,Steamed fish & veg,174,Y
RESIDENT_00266,2026-04-07,Breakfast,Bubble tea,680,N
RESIDENT_00127,2026-05-29,Breakfast,Laksa,561,N
RESIDENT_00476,2026-05-27,Dinner,Chicken rice,467,N
RESIDENT_00583,2026-04-03,Breakfast,Chicken rice,621,N
RESIDENT_01275,2026-04-12,Dinner,Chicken rice,573,N
RESIDENT_00504,2026-06-15,Lunch,Nasi lemak,580,N
RESIDENT_01336,2026-05-17,Dinner,Wholegrain cereal,285,Y
RESIDENT_00428,2026-04-28,Lunch,Fried bee hoon,661,N
RESIDENT_00039,2026-06-07,Dinner,Wholegrain cereal,377,Y
RESIDENT_01140,2026-06-08,Lunch,Yong tau foo (soup),303,Y
RESIDENT_00858,2026-05-14,Dinner,Oats & berries,121,Y
RESIDENT_01461,2026-04-02,Snack,Steamed fish & veg,229,Y
RESIDENT_00486,2026-05-12,Lunch,Oats & berries,268,Y
RESIDENT_00149,2026-06-19,Snack,Fried bee hoon,803,N
RESIDENT_00726,2026-06-03,Breakfast,Thunder tea rice,256,Y
RESIDENT_00505,2026-06-07,Breakfast,Thunder tea rice,193,Y
RESIDENT_00518,2026-04-18,Dinner,Thunder tea rice,398,Y
RESIDENT_01426,2026-06-28,Lunch,Chicken rice,605,N
RESIDENT_01480,2026-04-20,Lunch,Char kway teow,681,N
RESIDENT_01196,2026-04-10,Snack,Thunder tea rice,224,Y
RESIDENT_00791,2026-05-16,Breakfast,Oats & berries,407,Y
RESIDENT_00755,2026-05-19,Dinner,Oats & berries,208,Y
RESIDENT_01433,2026-04-15,Breakfast,Oats & berries,243,Y
RESIDENT_01100,2026-06-26,Dinner,Roti prata,838,N
RESIDENT_00081,2026-05-03,Breakfast,Yong tau foo (soup),292,Y
RESIDENT_00753,2026-06-15,Lunch,Fried bee hoon,497,N
RESIDENT_00114,2026-04-23,Dinner,Laksa,513,N
RESIDENT_00573,2026-06-11,Snack,Oats & berries,269,Y
RESIDENT_00865,2026-06-15,Dinner,Oats & berries,376,Y
RESIDENT_00356,2026-05-20,Dinner,Fried bee hoon,467,N
RESIDENT_00954,2026-05-10,Lunch,Steamed fish & veg,155,Y
RESIDENT_01270,2026-04-24,Breakfast,Yong tau foo (soup),150,Y
RESIDENT_01424,2026-04-01,Lunch,Steamed fish & veg,150,Y
RESIDENT_01066,2026-06-17,Lunch,Fruit bowl,283,Y
RESIDENT_00157,2026-06-04,Lunch,Laksa,711,N
RESIDENT_00429,2026-05-26,Breakfast,Bubble tea,562,N
RESIDENT_00791,2026-04-12,Snack,Thunder tea rice,185,Y
RESIDENT_00060,2026-06-15,Breakfast,Char kway teow,661,N
RESIDENT_00738,2026-04-27,Dinner,Bubble tea,806,N
RESIDENT_00603,2026-05-06,Snack,Thunder tea rice,392,Y
RESIDENT_00728,2026-06-15,Snack,Fruit bowl,242,Y
RESIDENT_00002,2026-06-15,Lunch,Oats & berries,261,Y
RESIDENT_01095,2026-06-16,Lunch,Kopi-O (no sugar),5,Y
RESIDENT_01376,2026-04-17,Snack,Oats & berries,235,Y
RESIDENT_01285,2026-06-24,Dinner,Bubble tea,639,N
RESIDENT_00308,2026-04-15,Lunch,Nasi lemak,657,N
RESIDENT_00323,2026-04-21,Lunch,Fried bee hoon,811,N
RESIDENT_01248,2026-04-09,Breakfast,Yong tau foo (soup),173,Y
RESIDENT_00250,2026-04-06,Snack,Fried bee hoon,650,N
RESIDENT_00180,2026-04-05,Breakfast,Char kway teow,814,N
RESIDENT_01409,2026-04-28,Breakfast,Nasi lemak,674,N
RESIDENT_01353,2026-06-18,Breakfast,Laksa,610,N
RESIDENT_01021,2026-06-17,Snack,Oats & berries,315,Y
RESIDENT_00550,2026-06-20,Snack,Chicken rice,780,N
RESIDENT_00409,2026-04-17,Breakfast,Char kway teow,622,N
RESIDENT_01345,2026-04-21,Breakfast,Thunder tea rice,215,Y
RESIDENT_01470,2026-06-09,Dinner,Roti prata,562,N
RESIDENT_01412,2026-05-10,Breakfast,Oats & berries,186,Y
RESIDENT_00887,2026-06-26,Dinner,Chicken rice,718,N
RESIDENT_00171,2026-06-14,Breakfast,Bubble tea,697,N
RESIDENT_00583,2026-05-14,Dinner,Salad bowl,413,Y
RESIDENT_00950,2026-05-03,Breakfast,Thunder tea rice,189,Y
RESIDENT_00753,2026-04-23,Snack,Fruit bowl,205,Y
RESIDENT_01304,2026-04-30,Lunch,Chicken rice,555,N
RESIDENT_00589,2026-06-13,Breakfast,Wholegrain cereal,182,Y
RESIDENT_01262,2026-04-27,Lunch,Nasi lemak,538,N
RESIDENT_00265,2026-06-06,Lunch,Laksa,769,N
RESIDENT_01147,2026-06-24,Dinner,Fried bee hoon,645,N
RESIDENT_00132,2026-05-24,Breakfast,Oats & berries,185,Y
RESIDENT_00953,2026-05-02,Lunch,Nasi lemak,554,N
RESIDENT_01471,2026-04-04,Snack,Chicken rice,536,N
RESIDENT_00598,2026-04-06,Snack,Laksa,613,N
RESIDENT_01080,2026-05-16,Lunch,Chicken rice,768,N
RESIDENT_00309,2026-04-29,Dinner,Roti prata,462,N
RESIDENT_00603,2026-06-04,Breakfast,Laksa,797,N
RESIDENT_00175,2026-05-04,Breakfast,Fruit bowl,126,Y
RESIDENT_01437,2026-06-14,Dinner,Fried bee hoon,782,N
RESIDENT_00787,2026-05-17,Breakfast,Thunder tea rice,200,Y
RESIDENT_00908,2026-04-30,Dinner,Yong tau foo (soup),240,Y
RESIDENT_01049,2026-05-03,Breakfast,Thunder tea rice,303,Y
RESIDENT_01447,2026-04-13,Lunch,Chicken rice,715,N
RESIDENT_00139,2026-04-12,Breakfast,Oats & berries,243,Y
RESIDENT_00783,2026-05-30,Dinner,Bubble tea,629,N
RESIDENT_00062,2026-05-03,Dinner,Fruit bowl,412,Y
RESIDENT_01017,2026-04-30,Breakfast,Laksa,828,N
RESIDENT_01047,2026-04-14,Dinner,Nasi lemak,811,N
RESIDENT_01448,2026-05-15,Breakfast,Laksa,697,N
RESIDENT_01260,2026-06-01,Lunch,Laksa,635,N
RESIDENT_00802,2026-05-29,Dinner,Wholegrain cereal,142,Y
RESIDENT_01262,2026-06-30,Snack,Kopi-O (no sugar),5,Y
RESIDENT_00285,2026-05-30,Snack,Char kway teow,709,N
RESIDENT_01351,2026-05-09,Breakfast,Bubble tea,597,N
RESIDENT_00291,2026-05-27,Lunch,Salad bowl,249,Y
RESIDENT_01050,2026-05-20,Dinner,Salad bowl,382,Y
RESIDENT_00984,2026-04-25,Breakfast,Bubble tea,676,N
RESIDENT_01439,2026-05-15,Snack,Bubble tea,776,N
RESIDENT_01167,2026-06-13,Lunch,Laksa,776,N
RESIDENT_00693,2026-04-05,Snack,Nasi lemak,817,N
RESIDENT_00980,2026-06-18,Lunch,Salad bowl,198,Y
RESIDENT_01348,2026-04-02,Snack,Chicken rice,829,N
RESIDENT_01486,2026-06-23,Breakfast,Steamed fish & veg,320,Y
RESIDENT_00837,2026-04-18,Dinner,Wholegrain cereal,357,Y
RESIDENT_01133,2026-06-18,Snack,Steamed fish & veg,264,Y
RESIDENT_00260,2026-05-08,Dinner,Chicken rice,687,N
RESIDENT_01194,2026-06-08,Snack,Thunder tea rice,219,Y
RESIDENT_00969,2026-04-12,Breakfast,Yong tau foo (soup),363,Y
RESIDENT_00365,2026-04-09,Snack,Steamed fish & veg,420,Y
RESIDENT_00097,2026-05-20,Snack,Thunder tea rice,231,Y
RESIDENT_00136,2026-05-27,Dinner,Fried bee hoon,768,N
RESIDENT_00804,2026-06-23,Snack,Fruit bowl,252,Y
RESIDENT_01358,2026-06-06,Snack,Yong tau foo (soup),398,Y
RESIDENT_00603,2026-04-04,Lunch,Fried bee hoon,695,N
RESIDENT_00654,2026-06-14,Breakfast,Char kway teow,617,N
RESIDENT_00328,2026-05-27,Dinner,Yong tau foo (soup),261,Y
RESIDENT_01248,2026-04-28,Snack,Wholegrain cereal,315,Y
RESIDENT_00815,2026-04-07,Lunch,Kopi-O (no sugar),5,Y
RESIDENT_00434,2026-04-13,Snack,Roti prata,637,N
RESIDENT_01452,2026-05-03,Lunch,Fruit bowl,335,Y
RESIDENT_01361,2026-05-20,Dinner,Fried bee hoon,578,N
RESIDENT_00293,2026-05-06,Snack,Chicken rice,463,N
RESIDENT_00931,2026-04-09,Snack,Salad bowl,172,Y
RESIDENT_01266,2026-04-20,Breakfast,Laksa,611,N
RESIDENT_00361,2026-06-25,Breakfast,Thunder tea rice,310,Y
RESIDENT_00086,2026-04-04,Snack,Oats & berries,356,Y
RESIDENT_01130,2026-05-31,Breakfast,Thunder tea rice,346,Y
RESIDENT_00990,2026-05-09,Breakfast,Thunder tea rice,271,Y
RESIDENT_00499,2026-05-27,Snack,Salad bowl,150,Y
RESIDENT_00397,2026-04-13,Breakfast,Kopi-O (no sugar),5,Y
RESIDENT_00039,2026-04-20,Dinner,Fruit bowl,383,Y
RESIDENT_00920,2026-06-03,Dinner,Kopi-O (no sugar),5,Y
RESIDENT_00755,2026-04-15,Breakfast,Steamed fish & veg,272,Y
RESIDENT_00345,2026-04-28,Dinner,Oats & berries,393,Y
RESIDENT_00449,2026-06-08,Lunch,Salad bowl,177,Y
RESIDENT_00970,2026-04-15,Lunch,Laksa,772,N
RESIDENT_00083,2026-05-13,Snack,Thunder tea rice,371,Y
RESIDENT_01436,2026-06-25,Dinner,Nasi lemak,516,N
RESIDENT_00194,2026-06-02,Breakfast,Kopi-O (no sugar),5,Y
RESIDENT_01308,2026-04-09,Dinner,Thunder tea rice,247,Y
RESIDENT_00463,2026-04-03,Breakfast,Oats & berries,404,Y
RESIDENT_00413,2026-04-23,Breakfast,Roti prata,548,N
RESIDENT_00877,2026-06-17,Snack,Oats & berries,393,Y
RESIDENT_01371,2026-04-21,Breakfast,Roti prata,553,N
RESIDENT_00591,2026-06-27,Dinner,Fried bee hoon,674,N
RESIDENT_00878,2026-06-26,Lunch,Fried bee hoon,495,N
RESIDENT_00710,2026-04-05,Lunch,Fried bee hoon,695,N
RESIDENT_00008,2026-04-12,Snack,Chicken rice,836,N
RESIDENT_00305,2026-04-14,Lunch,Thunder tea rice,362,Y
RESIDENT_00367,2026-06-06,Dinner,Chicken rice,695,N
RESIDENT_00812,2026-04-25,Dinner,Thunder tea rice,203,Y
RESIDENT_00420,2026-05-20,Snack,Chicken rice,833,N
RESIDENT_00656,2026-04-01,Lunch,Fried bee hoon,500,N
RESIDENT_01337,2026-05-01,Breakfast,Roti prata,805,N
RESIDENT_00159,2026-06-11,Dinner,Yong tau foo (soup),288,Y
RESIDENT_01338,2026-05-24,Dinner,Nasi lemak,844,N
RESIDENT_01306,2026-04-03,Lunch,Nasi lemak,528,N
RESIDENT_01422,2026-04-24,Snack,Kopi-O (no sugar),5,Y
RESIDENT_01360,2026-04-03,Snack,Bubble tea,597,N
RESIDENT_00588,2026-04-27,Dinner,Bubble tea,657,N
RESIDENT_00338,2026-06-09,Snack,Fried bee hoon,536,N
RESIDENT_01094,2026-06-09,Lunch,Bubble tea,459,N
RESIDENT_00309,2026-04-02,Lunch,Steamed fish & veg,299,Y
RESIDENT_01119,2026-04-12,Snack,Chicken rice,523,N
RESIDENT_00660,2026-05-29,Snack,Laksa,581,N
RESIDENT_00874,2026-05-06,Breakfast,Salad bowl,342,Y
RESIDENT_00233,2026-05-07,Breakfast,Roti prata,502,N
RESIDENT_00800,2026-06-09,Breakfast,Roti prata,833,N
RESIDENT_00809,2026-04-05,Lunch,Fruit bowl,215,Y
RESIDENT_01010,2026-05-10,Breakfast,Roti prata,452,N
RESIDENT_01377,2026-04-10,Dinner,Fried bee hoon,620,N
RESIDENT_01151,2026-05-05,Breakfast,Wholegrain cereal,218,Y
RESIDENT_00604,2026-04-20,Snack,Steamed fish & veg,406,Y
RESIDENT_00340,2026-05-20,Snack,Yong tau foo (soup),243,Y
RESIDENT_00209,2026-06-20,Lunch,Yong tau foo (soup),258,Y
RESIDENT_00494,2026-05-09,Dinner,Roti prata,475,N
RESIDENT_00071,2026-05-27,Breakfast,Wholegrain cereal,285,Y
RESIDENT_01355,2026-06-23,Lunch,Laksa,755,N
RESIDENT_00493,2026-04-30,Lunch,Laksa,660,N
RESIDENT_01238,2026-04-07,Dinner,Chicken rice,665,N
RESIDENT_00495,2026-06-14,Snack,Yong tau foo (soup),321,Y
RESIDENT_01372,2026-06-04,Lunch,Wholegrain cereal,252,Y
RESIDENT_00358,2026-05-16,Breakfast,Oats & berries,278,Y
RESIDENT_01232,2026-04-19,Dinner,Laksa,746,N
RESIDENT_01473,2026-06-03,Breakfast,Fried bee hoon,465,N
RESIDENT_00853,2026-05-24,Snack,Salad bowl,299,Y
RESIDENT_00579,2026-05-06,Lunch,Steamed fish & veg,152,Y
RESIDENT_01310,2026-04-21,Snack,Wholegrain cereal,248,Y
RESIDENT_00736,2026-06-08,Lunch,Chicken rice,742,N
RESIDENT_01289,2026-04-08,Breakfast,Thunder tea rice,129,Y
RESIDENT_00627,2026-04-04,Snack,Fried bee hoon,698,N
RESIDENT_00397,2026-04-26,Snack,Oats & berries,237,Y
RESIDENT_00260,2026-04-22,Snack,Oats & berries,171,Y
RESIDENT_01419,2026-05-15,Snack,Fried bee hoon,614,N
RESIDENT_00806,2026-06-13,Breakfast,Fruit bowl,231,Y
RESIDENT_01221,2026-06-15,Breakfast,Chicken rice,684,N
RESIDENT_01471,2026-04-20,Snack,Laksa,616,N
RESIDENT_00911,2026-04-07,Lunch,Char kway teow,486,N
RESIDENT_01330,2026-06-17,Dinner,Nasi lemak,523,N
RESIDENT_00266,2026-05-23,Breakfast,Wholegrain cereal,216,Y
RESIDENT_01068,2026-06-11,Breakfast,Roti prata,802,N
RESIDENT_00754,2026-06-17,Dinner,Fruit bowl,194,Y
RESIDENT_00830,2026-05-04,Lunch,Chicken rice,811,N
RESIDENT_00468,2026-05-24,Dinner,Roti prata,642,N
RESIDENT_00803,2026-05-29,Lunch,Salad bowl,164,Y
RESIDENT_00644,2026-06-14,Dinner,Roti prata,842,N
RESIDENT_00045,2026-06-30,Snack,Wholegrain cereal,169,Y
RESIDENT_01269,2026-04-02,Breakfast,Bubble tea,822,N
RESIDENT_00604,2026-05-29,Snack,Chicken rice,536,N
RESIDENT_00777,2026-06-13,Lunch,Salad bowl,252,Y
RESIDENT_00962,2026-05-03,Lunch,Chicken rice,694,N
RESIDENT_01453,2026-04-03,Lunch,Chicken rice,669,N
RESIDENT_00991,2026-06-09,Dinner,Steamed fish & veg,200,Y
RESIDENT_00803,2026-05-28,Dinner,Kopi-O (no sugar),5,Y
RESIDENT_01160,2026-05-24,Lunch,Wholegrain cereal,252,Y
RESIDENT_00930,2026-04-25,Lunch,Laksa,457,N
RESIDENT_00373,2026-04-27,Dinner,Steamed fish & veg,160,Y
RESIDENT_00515,2026-06-20,Dinner,Kopi-O (no sugar),5,Y
RESIDENT_00349,2026-04-20,Dinner,Roti prata,541,N
RESIDENT_01227,2026-06-27,Lunch,Fruit bowl,196,Y
RESIDENT_01034,2026-05-26,Snack,Laksa,481,N
RESIDENT_00829,2026-06-12,Snack,Thunder tea rice,190,Y
RESIDENT_00184,2026-06-18,Breakfast,Char kway teow,567,N
RESIDENT_00980,2026-04-02,Lunch,Roti prata,715,N
RESIDENT_01049,2026-04-12,Snack,Thunder tea rice,298,Y
RESIDENT_00309,2026-04-19,Dinner,Yong tau foo (soup),155,Y
RESIDENT_00392,2026-04-27,Snack,Char kway teow,847,N
RESIDENT_00083,2026-04-20,Dinner,Fruit bowl,326,Y
RESIDENT_00561,2026-06-05,Dinner,Steamed fish & veg,309,Y
RESIDENT_00254,2026-06-17,Breakfast,Thunder tea rice,191,Y
RESIDENT_01491,2026-06-13,Breakfast,Chicken rice,740,N
RESIDENT_01119,2026-04-21,Dinner,Roti prata,690,N
RESIDENT_00093,2026-05-19,Snack,Salad bowl,231,Y
RESIDENT_00967,2026-04-19,Lunch,Steamed fish & veg,262,Y
RESIDENT_00479,2026-05-12,Lunch,Oats & berries,314,Y
RESIDENT_00449,2026-04-25,Breakfast,Thunder tea rice,199,Y
RESIDENT_00447,2026-06-09,Lunch,Roti prata,834,N
RESIDENT_00328,2026-04-10,Breakfast,Steamed fish & veg,380,Y
RESIDENT_00239,2026-06-20,Breakfast,Salad bowl,353,Y
RESIDENT_00355,2026-06-20,Dinner,Chicken rice,641,N
RESIDENT_00257,2026-06-27,Dinner,Thunder tea rice,259,Y
RESIDENT_00233,2026-06-29,Dinner,Oats & berries,353,Y
RESIDENT_00923,2026-05-24,Breakfast,Nasi lemak,604,N
RESIDENT_01080,2026-05-05,Snack,Oats & berries,290,Y
RESIDENT_00803,2026-04-23,Dinner,Yong tau foo (soup),120,Y
RESIDENT_01133,2026-04-22,Lunch,Steamed fish & veg,380,Y
RESIDENT_01342,2026-04-29,Lunch,Steamed fish & veg,241,Y
RESIDENT_00677,2026-04-21,Dinner,Chicken rice,544,N
RESIDENT_00758,2026-05-13,Breakfast,Kopi-O (no sugar),5,Y
RESIDENT_00800,2026-06-24,Snack,Char kway teow,487,N
