booking_id,resident_id,event_id,event_name,event_type,event_date,region,booked_flag,attended_flag
BKG002828,RESIDENT_01146,EVT007,Weekend Cycling,Community Ride,2026-05-26,North,Y,Y
BKG001501,RESIDENT_00605,EVT001,Sunrise Mass Workout,Mass Workout,2026-05-22,West,Y,Y
BKG003102,RESIDENT_01259,EVT002,HIIT @ CC,Workout Class,2026-06-02,Central,Y,Y
BKG002014,RESIDENT_00818,EVT005,Sundays@thePark,Community Walk,2026-04-20,East,Y,Y
BKG000636,RESIDENT_00277,EVT006,Aqua Aerobics,Workout Class,2026-05-19,North,Y,Y
BKG000085,RESIDENT_00037,EVT008,Strength & Mobility,Workout Class,2026-04-10,East,Y,N
BKG001141,RESIDENT_00472,EVT009,Health Screening Drive,Screening,2026-05-16,North-East,Y,Y
BKG002929,RESIDENT_01187,EVT006,Aqua Aerobics,Workout Class,2026-06-01,West,Y,Y
BKG003535,RESIDENT_01443,EVT005,Sundays@thePark,Community Walk,2026-06-11,Central,Y,Y
BKG002117,RESIDENT_00853,EVT002,HIIT @ CC,Workout Class,2026-05-11,North-East,Y,Y
BKG001700,RESIDENT_00699,EVT005,Sundays@thePark,Community Walk,2026-06-05,Central,Y,Y
BKG001592,RESIDENT_00653,EVT001,Sunrise Mass Workout,Mass Workout,2026-05-21,East,Y,N
BKG002598,RESIDENT_01051,EVT003,Zumba Fiesta,Workout Class,2026-04-14,North,Y,N
BKG003349,RESIDENT_01359,EVT003,Zumba Fiesta,Workout Class,2026-05-01,West,Y,Y
BKG001915,RESIDENT_00786,EVT001,Sunrise Mass Workout,Mass Workout,2026-04-03,Central,Y,Y
BKG001202,RESIDENT_00501,EVT009,Health Screening Drive,Screening,2026-06-20,East,Y,Y
BKG002604,RESIDENT_01052,EVT004,Brisk Walk @ Park,Community Walk,2026-04-29,North-East,Y,Y
BKG001993,RESIDENT_00809,EVT008,Strength & Mobility,Workout Class,2026-05-02,North,Y,N
BKG002070,RESIDENT_00837,EVT006,Aqua Aerobics,Workout Class,2026-04-17,North,Y,Y
BKG001609,RESIDENT_00660,EVT001,Sunrise Mass Workout,Mass Workout,2026-06-26,North,Y,N
BKG000519,RESIDENT_00232,EVT009,Health Screening Drive,Screening,2026-06-03,West,Y,Y
BKG002669,RESIDENT_01085,EVT004,Brisk Walk @ Park,Community Walk,2026-04-06,West,Y,Y
BKG000026,RESIDENT_00010,EVT008,Strength & Mobility,Workout Class,2026-04-12,Central,Y,N
BKG002161,RESIDENT_00870,EVT001,Sunrise Mass Workout,Mass Workout,2026-04-14,North-East,Y,Y
BKG000402,RESIDENT_00185,EVT004,Brisk Walk @ Park,Community Walk,2026-05-23,North-East,Y,N
BKG001837,RESIDENT_00756,EVT009,Health Screening Drive,Screening,2026-05-31,West,Y,Y
BKG003414,RESIDENT_01387,EVT002,HIIT @ CC,Workout Class,2026-06-12,North,Y,Y
BKG002197,RESIDENT_00882,EVT009,Health Screening Drive,Screening,2026-05-07,West,Y,Y
BKG002041,RESIDENT_00830,EVT007,Weekend Cycling,Community Ride,2026-05-24,Central,Y,N
BKG002806,RESIDENT_01140,EVT008,Strength & Mobility,Workout Class,2026-05-06,North,Y,Y
BKG001494,RESIDENT_00603,EVT007,Weekend Cycling,Community Ride,2026-04-29,West,Y,Y
BKG000420,RESIDENT_00194,EVT010,Nutrition Talk,Talk,2026-06-26,East,Y,Y
BKG003482,RESIDENT_01420,EVT003,Zumba Fiesta,Workout Class,2026-06-29,North-East,Y,Y
BKG000089,RESIDENT_00039,EVT001,Sunrise Mass Workout,Mass Workout,2026-06-01,Central,Y,Y
BKG002238,RESIDENT_00900,EVT007,Weekend Cycling,Community Ride,2026-06-06,North,Y,Y
BKG001278,RESIDENT_00532,EVT005,Sundays@thePark,Community Walk,2026-06-09,Central,Y,Y
BKG003169,RESIDENT_01282,EVT002,HIIT @ CC,Workout Class,2026-04-20,East,Y,Y
BKG000754,RESIDENT_00322,EVT004,Brisk Walk @ Park,Community Walk,2026-04-02,North-East,Y,Y
BKG000779,RESIDENT_00331,EVT009,Health Screening Drive,Screening,2026-05-21,North-East,Y,Y
BKG001215,RESIDENT_00505,EVT002,HIIT @ CC,Workout Class,2026-06-26,North,Y,N
BKG002933,RESIDENT_01188,EVT001,Sunrise Mass Workout,Mass Workout,2026-06-15,North,Y,Y
BKG000807,RESIDENT_00345,EVT008,Strength & Mobility,Workout Class,2026-04-24,West,Y,Y
BKG000669,RESIDENT_00286,EVT003,Zumba Fiesta,Workout Class,2026-06-06,East,Y,N
BKG000801,RESIDENT_00341,EVT001,Sunrise Mass Workout,Mass Workout,2026-06-30,North-East,Y,Y
BKG000701,RESIDENT_00299,EVT003,Zumba Fiesta,Workout Class,2026-06-02,North-East,Y,Y
BKG000054,RESIDENT_00022,EVT006,Aqua Aerobics,Workout Class,2026-04-08,West,Y,Y
BKG000175,RESIDENT_00081,EVT008,Strength & Mobility,Workout Class,2026-05-09,North,Y,Y
BKG001264,RESIDENT_00526,EVT001,Sunrise Mass Workout,Mass Workout,2026-05-22,North-East,Y,Y
BKG002276,RESIDENT_00920,EVT001,Sunrise Mass Workout,Mass Workout,2026-04-23,North-East,Y,Y
BKG000101,RESIDENT_00045,EVT010,Nutrition Talk,Talk,2026-05-25,North,Y,Y
BKG003068,RESIDENT_01248,EVT003,Zumba Fiesta,Workout Class,2026-06-04,Central,Y,Y
BKG000866,RESIDENT_00368,EVT003,Zumba Fiesta,Workout Class,2026-05-11,North-East,Y,Y
BKG001275,RESIDENT_00530,EVT005,Sundays@thePark,Community Walk,2026-05-01,North-East,Y,Y
BKG000563,RESIDENT_00251,EVT004,Brisk Walk @ Park,Community Walk,2026-04-12,Central,Y,Y
BKG003158,RESIDENT_01276,EVT010,Nutrition Talk,Talk,2026-04-02,West,Y,Y
BKG001252,RESIDENT_00522,EVT008,Strength & Mobility,Workout Class,2026-04-19,North,Y,Y
BKG003010,RESIDENT_01219,EVT008,Strength & Mobility,Workout Class,2026-06-22,West,Y,Y
BKG001470,RESIDENT_00591,EVT007,Weekend Cycling,Community Ride,2026-05-13,West,Y,Y
BKG002931,RESIDENT_01188,EVT002,HIIT @ CC,Workout Class,2026-04-20,North,Y,Y
BKG003040,RESIDENT_01233,EVT004,Brisk Walk @ Park,Community Walk,2026-05-17,Central,Y,Y
BKG002675,RESIDENT_01086,EVT006,Aqua Aerobics,Workout Class,2026-04-17,North-East,Y,Y
BKG000217,RESIDENT_00098,EVT002,HIIT @ CC,Workout Class,2026-05-27,Central,Y,Y
BKG002142,RESIDENT_00864,EVT010,Nutrition Talk,Talk,2026-04-03,East,Y,N
BKG001098,RESIDENT_00459,EVT009,Health Screening Drive,Screening,2026-05-01,West,Y,Y
BKG000450,RESIDENT_00202,EVT003,Zumba Fiesta,Workout Class,2026-04-26,North-East,Y,N
BKG001044,RESIDENT_00440,EVT002,HIIT @ CC,Workout Class,2026-06-12,North-East,Y,Y
BKG000841,RESIDENT_00360,EVT001,Sunrise Mass Workout,Mass Workout,2026-05-07,North-East,Y,Y
BKG000696,RESIDENT_00297,EVT008,Strength & Mobility,Workout Class,2026-04-09,North,Y,Y
BKG000749,RESIDENT_00321,EVT001,Sunrise Mass Workout,Mass Workout,2026-04-17,Central,Y,N
BKG001637,RESIDENT_00669,EVT007,Weekend Cycling,Community Ride,2026-05-23,North,Y,Y
BKG003564,RESIDENT_01461,EVT009,Health Screening Drive,Screening,2026-05-30,North,Y,Y
BKG002018,RESIDENT_00818,EVT001,Sunrise Mass Workout,Mass Workout,2026-04-15,East,Y,Y
BKG001556,RESIDENT_00636,EVT006,Aqua Aerobics,Workout Class,2026-05-31,West,Y,Y
BKG003149,RESIDENT_01274,EVT005,Sundays@thePark,Community Walk,2026-04-29,Central,Y,Y
BKG003350,RESIDENT_01360,EVT008,Strength & Mobility,Workout Class,2026-05-25,Central,Y,Y
BKG003498,RESIDENT_01427,EVT006,Aqua Aerobics,Workout Class,2026-04-27,North-East,Y,Y
BKG001079,RESIDENT_00450,EVT001,Sunrise Mass Workout,Mass Workout,2026-04-26,North,Y,Y
BKG002698,RESIDENT_01097,EVT002,HIIT @ CC,Workout Class,2026-06-19,Central,Y,Y
BKG002531,RESIDENT_01021,EVT002,HIIT @ CC,Workout Class,2026-04-11,North-East,Y,N
BKG001737,RESIDENT_00713,EVT010,Nutrition Talk,Talk,2026-06-25,West,Y,N
BKG001690,RESIDENT_00692,EVT001,Sunrise Mass Workout,Mass Workout,2026-06-30,West,Y,N
BKG001551,RESIDENT_00634,EVT002,HIIT @ CC,Workout Class,2026-05-08,Central,Y,N
BKG003213,RESIDENT_01300,EVT005,Sundays@thePark,Community Walk,2026-04-12,East,Y,Y
BKG002493,RESIDENT_00993,EVT008,Strength & Mobility,Workout Class,2026-06-21,East,Y,N
BKG002697,RESIDENT_01096,EVT009,Health Screening Drive,Screening,2026-04-23,North,Y,Y
BKG003530,RESIDENT_01442,EVT001,Sunrise Mass Workout,Mass Workout,2026-04-24,Central,Y,Y
BKG002626,RESIDENT_01058,EVT007,Weekend Cycling,Community Ride,2026-05-02,North,Y,Y
BKG001063,RESIDENT_00446,EVT001,Sunrise Mass Workout,Mass Workout,2026-05-11,Central,Y,N
BKG000516,RESIDENT_00232,EVT008,Strength & Mobility,Workout Class,2026-06-20,West,Y,Y
BKG000608,RESIDENT_00265,EVT007,Weekend Cycling,Community Ride,2026-05-01,East,Y,Y
BKG001315,RESIDENT_00544,EVT009,Health Screening Drive,Screening,2026-05-11,North-East,Y,Y
BKG003520,RESIDENT_01440,EVT001,Sunrise Mass Workout,Mass Workout,2026-04-28,East,Y,Y
BKG003234,RESIDENT_01307,EVT009,Health Screening Drive,Screening,2026-05-14,Central,Y,Y
BKG001594,RESIDENT_00655,EVT008,Strength & Mobility,Workout Class,2026-05-10,West,Y,N
BKG001159,RESIDENT_00484,EVT009,Health Screening Drive,Screening,2026-04-24,East,Y,N
BKG002453,RESIDENT_00978,EVT006,Aqua Aerobics,Workout Class,2026-06-27,North-East,Y,N
BKG002571,RESIDENT_01040,EVT002,HIIT @ CC,Workout Class,2026-06-01,East,Y,Y
BKG001674,RESIDENT_00684,EVT006,Aqua Aerobics,Workout Class,2026-04-07,East,Y,N
BKG001170,RESIDENT_00487,EVT008,Strength & Mobility,Workout Class,2026-06-24,Central,Y,N
BKG001495,RESIDENT_00603,EVT004,Brisk Walk @ Park,Community Walk,2026-05-15,North,Y,Y
BKG001758,RESIDENT_00726,EVT003,Zumba Fiesta,Workout Class,2026-04-02,East,Y,Y
BKG003439,RESIDENT_01396,EVT009,Health Screening Drive,Screening,2026-04-15,East,Y,Y
BKG002026,RESIDENT_00822,EVT009,Health Screening Drive,Screening,2026-05-28,East,Y,N
BKG001032,RESIDENT_00436,EVT005,Sundays@thePark,Community Walk,2026-05-02,East,Y,N
BKG000551,RESIDENT_00243,EVT005,Sundays@thePark,Community Walk,2026-05-18,North-East,Y,Y
BKG002230,RESIDENT_00898,EVT003,Zumba Fiesta,Workout Class,2026-04-19,North,Y,Y
BKG000925,RESIDENT_00390,EVT008,Strength & Mobility,Workout Class,2026-05-29,Central,Y,Y
BKG001955,RESIDENT_00799,EVT007,Weekend Cycling,Community Ride,2026-05-22,West,Y,Y
BKG000557,RESIDENT_00249,EVT008,Strength & Mobility,Workout Class,2026-05-11,West,Y,Y
BKG000698,RESIDENT_00297,EVT007,Weekend Cycling,Community Ride,2026-06-17,North,Y,Y
BKG001259,RESIDENT_00524,EVT009,Health Screening Drive,Screening,2026-06-06,East,Y,Y
BKG002591,RESIDENT_01049,EVT006,Aqua Aerobics,Workout Class,2026-06-01,West,Y,Y
BKG003467,RESIDENT_01413,EVT002,HIIT @ CC,Workout Class,2026-04-13,North-East,Y,N
BKG002048,RESIDENT_00832,EVT001,Sunrise Mass Workout,Mass Workout,2026-06-28,North-East,Y,Y
BKG003175,RESIDENT_01283,EVT003,Zumba Fiesta,Workout Class,2026-05-10,North,Y,Y
BKG001320,RESIDENT_00547,EVT008,Strength & Mobility,Workout Class,2026-06-08,Central,Y,Y
BKG000070,RESIDENT_00025,EVT002,HIIT @ CC,Workout Class,2026-04-23,West,Y,Y
BKG003000,RESIDENT_01215,EVT006,Aqua Aerobics,Workout Class,2026-05-21,East,Y,Y
BKG003122,RESIDENT_01265,EVT002,HIIT @ CC,Workout Class,2026-04-08,West,Y,N
BKG001435,RESIDENT_00583,EVT006,Aqua Aerobics,Workout Class,2026-05-08,East,Y,N
BKG003369,RESIDENT_01368,EVT005,Sundays@thePark,Community Walk,2026-04-21,Central,Y,Y
BKG002789,RESIDENT_01130,EVT004,Brisk Walk @ Park,Community Walk,2026-05-29,Central,Y,Y
BKG002337,RESIDENT_00937,EVT001,Sunrise Mass Workout,Mass Workout,2026-05-01,Central,Y,Y
BKG002269,RESIDENT_00915,EVT003,Zumba Fiesta,Workout Class,2026-05-14,Central,Y,Y
BKG000436,RESIDENT_00197,EVT006,Aqua Aerobics,Workout Class,2026-06-28,Central,Y,N
BKG000215,RESIDENT_00097,EVT006,Aqua Aerobics,Workout Class,2026-06-08,North-East,Y,Y
BKG002717,RESIDENT_01105,EVT003,Zumba Fiesta,Workout Class,2026-06-21,Central,Y,Y
BKG001802,RESIDENT_00741,EVT004,Brisk Walk @ Park,Community Walk,2026-06-20,East,Y,N
BKG002759,RESIDENT_01121,EVT001,Sunrise Mass Workout,Mass Workout,2026-05-20,North-East,Y,Y
BKG002136,RESIDENT_00863,EVT010,Nutrition Talk,Talk,2026-04-03,North,Y,N
BKG001620,RESIDENT_00663,EVT006,Aqua Aerobics,Workout Class,2026-06-11,North,Y,Y
BKG003244,RESIDENT_01310,EVT006,Aqua Aerobics,Workout Class,2026-06-02,West,Y,Y
BKG003119,RESIDENT_01263,EVT005,Sundays@thePark,Community Walk,2026-04-29,North,Y,Y
BKG002863,RESIDENT_01157,EVT005,Sundays@thePark,Community Walk,2026-04-30,North-East,Y,Y
BKG002204,RESIDENT_00884,EVT009,Health Screening Drive,Screening,2026-06-05,Central,Y,Y
BKG001670,RESIDENT_00682,EVT006,Aqua Aerobics,Workout Class,2026-06-14,North,Y,Y
BKG000932,RESIDENT_00392,EVT002,HIIT @ CC,Workout Class,2026-04-12,Central,Y,Y
BKG003164,RESIDENT_01280,EVT007,Weekend Cycling,Community Ride,2026-06-01,Central,Y,N
BKG000202,RESIDENT_00092,EVT010,Nutrition Talk,Talk,2026-06-22,North-East,Y,N
BKG003218,RESIDENT_01300,EVT008,Strength & Mobility,Workout Class,2026-05-31,East,Y,Y
BKG001883,RESIDENT_00775,EVT003,Zumba Fiesta,Workout Class,2026-04-08,East,Y,Y
BKG001885,RESIDENT_00775,EVT010,Nutrition Talk,Talk,2026-04-08,Central,Y,Y
BKG001024,RESIDENT_00432,EVT004,Brisk Walk @ Park,Community Walk,2026-04-21,Central,Y,Y
BKG002892,RESIDENT_01169,EVT003,Zumba Fiesta,Workout Class,2026-06-09,West,Y,N
BKG002052,RESIDENT_00834,EVT009,Health Screening Drive,Screening,2026-05-14,North-East,Y,Y
BKG002485,RESIDENT_00990,EVT001,Sunrise Mass Workout,Mass Workout,2026-06-16,North,Y,Y
BKG001593,RESIDENT_00654,EVT002,HIIT @ CC,Workout Class,2026-06-15,Central,Y,Y
BKG003490,RESIDENT_01424,EVT002,HIIT @ CC,Workout Class,2026-05-17,West,Y,Y
BKG002051,RESIDENT_00832,EVT007,Weekend Cycling,Community Ride,2026-04-24,North-East,Y,Y
BKG003443,RESIDENT_01398,EVT002,HIIT @ CC,Workout Class,2026-05-19,North-East,Y,Y
BKG003345,RESIDENT_01359,EVT003,Zumba Fiesta,Workout Class,2026-06-07,West,Y,Y
BKG002860,RESIDENT_01156,EVT008,Strength & Mobility,Workout Class,2026-04-29,North,Y,Y
BKG002053,RESIDENT_00834,EVT010,Nutrition Talk,Talk,2026-06-24,North-East,Y,Y
BKG000601,RESIDENT_00264,EVT007,Weekend Cycling,Community Ride,2026-06-04,East,Y,Y
BKG002116,RESIDENT_00853,EVT004,Brisk Walk @ Park,Community Walk,2026-05-18,Central,Y,Y
BKG000903,RESIDENT_00382,EVT006,Aqua Aerobics,Workout Class,2026-05-20,North,Y,Y
BKG001213,RESIDENT_00503,EVT008,Strength & Mobility,Workout Class,2026-06-08,North,Y,N
BKG001772,RESIDENT_00730,EVT004,Brisk Walk @ Park,Community Walk,2026-05-27,West,Y,N
BKG002820,RESIDENT_01144,EVT008,Strength & Mobility,Workout Class,2026-05-03,North-East,Y,Y
BKG000825,RESIDENT_00354,EVT010,Nutrition Talk,Talk,2026-05-28,West,Y,Y
BKG001146,RESIDENT_00475,EVT002,HIIT @ CC,Workout Class,2026-05-05,North,Y,N
BKG001502,RESIDENT_00605,EVT001,Sunrise Mass Workout,Mass Workout,2026-05-08,West,Y,N
BKG001476,RESIDENT_00595,EVT006,Aqua Aerobics,Workout Class,2026-04-21,West,Y,Y
BKG000032,RESIDENT_00014,EVT006,Aqua Aerobics,Workout Class,2026-06-03,North,Y,Y
BKG000919,RESIDENT_00389,EVT003,Zumba Fiesta,Workout Class,2026-04-24,West,Y,Y
BKG000397,RESIDENT_00181,EVT002,HIIT @ CC,Workout Class,2026-04-03,East,Y,N
BKG001342,RESIDENT_00554,EVT010,Nutrition Talk,Talk,2026-04-22,East,Y,Y
BKG000977,RESIDENT_00411,EVT006,Aqua Aerobics,Workout Class,2026-04-21,Central,Y,Y
BKG001872,RESIDENT_00771,EVT001,Sunrise Mass Workout,Mass Workout,2026-05-04,North-East,Y,Y
BKG001398,RESIDENT_00573,EVT005,Sundays@thePark,Community Walk,2026-04-04,North,Y,Y
BKG002434,RESIDENT_00970,EVT008,Strength & Mobility,Workout Class,2026-04-25,Central,Y,Y
BKG002734,RESIDENT_01111,EVT003,Zumba Fiesta,Workout Class,2026-05-29,Central,Y,Y
BKG000233,RESIDENT_00104,EVT001,Sunrise Mass Workout,Mass Workout,2026-06-19,Central,Y,N
BKG003536,RESIDENT_01443,EVT002,HIIT @ CC,Workout Class,2026-06-06,Central,Y,Y
BKG001989,RESIDENT_00808,EVT006,Aqua Aerobics,Workout Class,2026-05-24,North-East,Y,N
BKG003589,RESIDENT_01476,EVT009,Health Screening Drive,Screening,2026-06-17,North,Y,Y
BKG002552,RESIDENT_01032,EVT009,Health Screening Drive,Screening,2026-06-07,West,Y,N
BKG001999,RESIDENT_00812,EVT002,HIIT @ CC,Workout Class,2026-06-15,North-East,Y,N
BKG000857,RESIDENT_00366,EVT007,Weekend Cycling,Community Ride,2026-05-07,North,Y,Y
BKG000122,RESIDENT_00054,EVT006,Aqua Aerobics,Workout Class,2026-06-22,North,Y,N
BKG000721,RESIDENT_00309,EVT007,Weekend Cycling,Community Ride,2026-06-01,Central,Y,N
BKG001498,RESIDENT_00604,EVT004,Brisk Walk @ Park,Community Walk,2026-06-22,North-East,Y,Y
BKG001786,RESIDENT_00738,EVT007,Weekend Cycling,Community Ride,2026-06-24,North,Y,N
BKG002610,RESIDENT_01053,EVT002,HIIT @ CC,Workout Class,2026-06-15,Central,Y,Y
BKG002701,RESIDENT_01098,EVT004,Brisk Walk @ Park,Community Walk,2026-06-25,North,Y,Y
BKG002779,RESIDENT_01127,EVT010,Nutrition Talk,Talk,2026-06-03,Central,Y,Y
BKG003112,RESIDENT_01262,EVT008,Strength & Mobility,Workout Class,2026-04-21,North-East,Y,Y
BKG000737,RESIDENT_00315,EVT005,Sundays@thePark,Community Walk,2026-06-12,Central,Y,Y
BKG002850,RESIDENT_01154,EVT010,Nutrition Talk,Talk,2026-06-15,East,Y,Y
BKG001273,RESIDENT_00530,EVT004,Brisk Walk @ Park,Community Walk,2026-05-18,North-East,Y,N
BKG001280,RESIDENT_00532,EVT007,Weekend Cycling,Community Ride,2026-06-09,Central,Y,Y
BKG002953,RESIDENT_01195,EVT010,Nutrition Talk,Talk,2026-04-25,Central,Y,Y
BKG000371,RESIDENT_00168,EVT007,Weekend Cycling,Community Ride,2026-05-08,East,Y,Y
BKG003365,RESIDENT_01366,EVT002,HIIT @ CC,Workout Class,2026-05-18,North,Y,Y
BKG000581,RESIDENT_00257,EVT008,Strength & Mobility,Workout Class,2026-06-09,Central,Y,Y
BKG001362,RESIDENT_00560,EVT006,Aqua Aerobics,Workout Class,2026-04-10,Central,Y,N
BKG002807,RESIDENT_01140,EVT006,Aqua Aerobics,Workout Class,2026-04-07,North-East,Y,Y
BKG000338,RESIDENT_00155,EVT005,Sundays@thePark,Community Walk,2026-04-18,Central,Y,N
BKG001326,RESIDENT_00548,EVT006,Aqua Aerobics,Workout Class,2026-04-16,East,Y,Y
BKG001458,RESIDENT_00589,EVT007,Weekend Cycling,Community Ride,2026-05-20,North,Y,Y
BKG001667,RESIDENT_00682,EVT006,Aqua Aerobics,Workout Class,2026-04-30,North,Y,Y
BKG000294,RESIDENT_00137,EVT001,Sunrise Mass Workout,Mass Workout,2026-05-31,West,Y,N
BKG001007,RESIDENT_00424,EVT008,Strength & Mobility,Workout Class,2026-06-21,North,Y,Y
BKG002379,RESIDENT_00951,EVT004,Brisk Walk @ Park,Community Walk,2026-06-20,North,Y,Y
BKG001615,RESIDENT_00662,EVT005,Sundays@thePark,Community Walk,2026-06-27,North,Y,Y
BKG002782,RESIDENT_01128,EVT001,Sunrise Mass Workout,Mass Workout,2026-05-06,Central,Y,Y
BKG002870,RESIDENT_01158,EVT010,Nutrition Talk,Talk,2026-04-13,North,Y,Y
BKG002454,RESIDENT_00979,EVT007,Weekend Cycling,Community Ride,2026-04-22,East,Y,N
BKG002189,RESIDENT_00880,EVT008,Strength & Mobility,Workout Class,2026-04-21,Central,Y,Y
BKG000869,RESIDENT_00371,EVT004,Brisk Walk @ Park,Community Walk,2026-06-17,North-East,Y,Y
BKG000511,RESIDENT_00231,EVT009,Health Screening Drive,Screening,2026-04-17,North,Y,N
BKG002504,RESIDENT_01008,EVT010,Nutrition Talk,Talk,2026-06-05,East,Y,Y
BKG002549,RESIDENT_01029,EVT008,Strength & Mobility,Workout Class,2026-06-12,West,Y,Y
BKG002015,RESIDENT_00818,EVT005,Sundays@thePark,Community Walk,2026-05-03,East,Y,Y
BKG002219,RESIDENT_00889,EVT008,Strength & Mobility,Workout Class,2026-05-08,East,Y,Y
BKG002813,RESIDENT_01141,EVT005,Sundays@thePark,Community Walk,2026-05-20,East,Y,Y
BKG002823,RESIDENT_01146,EVT005,Sundays@thePark,Community Walk,2026-06-21,North-East,Y,Y
BKG003249,RESIDENT_01312,EVT004,Brisk Walk @ Park,Community Walk,2026-06-08,Central,Y,N
BKG001109,RESIDENT_00463,EVT008,Strength & Mobility,Workout Class,2026-06-15,North-East,Y,Y
BKG001279,RESIDENT_00532,EVT009,Health Screening Drive,Screening,2026-05-25,East,Y,Y
BKG000774,RESIDENT_00330,EVT009,Health Screening Drive,Screening,2026-06-26,East,Y,Y
BKG001447,RESIDENT_00586,EVT004,Brisk Walk @ Park,Community Walk,2026-04-19,North-East,Y,Y
BKG002910,RESIDENT_01176,EVT010,Nutrition Talk,Talk,2026-04-09,North-East,Y,N
BKG000403,RESIDENT_00185,EVT010,Nutrition Talk,Talk,2026-05-07,North-East,Y,Y
BKG003246,RESIDENT_01311,EVT006,Aqua Aerobics,Workout Class,2026-04-06,North-East,Y,Y
BKG001555,RESIDENT_00636,EVT004,Brisk Walk @ Park,Community Walk,2026-06-05,West,Y,Y
BKG003398,RESIDENT_01379,EVT002,HIIT @ CC,Workout Class,2026-05-12,East,Y,N
BKG000820,RESIDENT_00350,EVT003,Zumba Fiesta,Workout Class,2026-04-29,Central,Y,N
BKG002192,RESIDENT_00881,EVT006,Aqua Aerobics,Workout Class,2026-05-18,East,Y,N
BKG001702,RESIDENT_00699,EVT002,HIIT @ CC,Workout Class,2026-06-05,Central,Y,Y
BKG000299,RESIDENT_00139,EVT001,Sunrise Mass Workout,Mass Workout,2026-05-04,West,Y,Y
BKG000156,RESIDENT_00073,EVT001,Sunrise Mass Workout,Mass Workout,2026-06-28,East,Y,Y
BKG003268,RESIDENT_01320,EVT007,Weekend Cycling,Community Ride,2026-06-26,Central,Y,Y
BKG000127,RESIDENT_00057,EVT004,Brisk Walk @ Park,Community Walk,2026-06-25,North,Y,N
BKG000637,RESIDENT_00279,EVT009,Health Screening Drive,Screening,2026-05-20,East,Y,Y
BKG002909,RESIDENT_01176,EVT008,Strength & Mobility,Workout Class,2026-06-29,North-East,Y,N
BKG002822,RESIDENT_01146,EVT001,Sunrise Mass Workout,Mass Workout,2026-05-19,Central,Y,Y
BKG000071,RESIDENT_00026,EVT003,Zumba Fiesta,Workout Class,2026-06-01,North-East,Y,N
BKG000660,RESIDENT_00284,EVT005,Sundays@thePark,Community Walk,2026-05-30,North-East,Y,Y
BKG002308,RESIDENT_00929,EVT004,Brisk Walk @ Park,Community Walk,2026-05-16,West,Y,Y
BKG001578,RESIDENT_00645,EVT006,Aqua Aerobics,Workout Class,2026-04-07,North-East,Y,N
BKG003014,RESIDENT_01221,EVT002,HIIT @ CC,Workout Class,2026-06-11,Central,Y,N
BKG002614,RESIDENT_01055,EVT008,Strength & Mobility,Workout Class,2026-05-25,West,Y,N
BKG001510,RESIDENT_00613,EVT001,Sunrise Mass Workout,Mass Workout,2026-05-15,Central,Y,Y
BKG001424,RESIDENT_00579,EVT008,Strength & Mobility,Workout Class,2026-04-30,North,Y,Y
BKG002282,RESIDENT_00923,EVT008,Strength & Mobility,Workout Class,2026-06-06,West,Y,Y
BKG002377,RESIDENT_00951,EVT004,Brisk Walk @ Park,Community Walk,2026-04-30,North-East,Y,Y
BKG000816,RESIDENT_00349,EVT004,Brisk Walk @ Park,Community Walk,2026-05-18,Central,Y,Y
BKG003233,RESIDENT_01307,EVT006,Aqua Aerobics,Workout Class,2026-05-27,Central,Y,N
BKG003601,RESIDENT_01481,EVT003,Zumba Fiesta,Workout Class,2026-05-17,East,Y,N
BKG000381,RESIDENT_00174,EVT008,Strength & Mobility,Workout Class,2026-06-09,Central,Y,Y
BKG002411,RESIDENT_00961,EVT002,HIIT @ CC,Workout Class,2026-04-07,Central,Y,N
BKG001767,RESIDENT_00730,EVT001,Sunrise Mass Workout,Mass Workout,2026-06-02,West,Y,Y
BKG001711,RESIDENT_00703,EVT009,Health Screening Drive,Screening,2026-06-08,North,Y,Y
BKG000161,RESIDENT_00076,EVT006,Aqua Aerobics,Workout Class,2026-05-12,Central,Y,N
BKG003115,RESIDENT_01263,EVT004,Brisk Walk @ Park,Community Walk,2026-04-06,West,Y,Y
BKG001057,RESIDENT_00444,EVT002,HIIT @ CC,Workout Class,2026-05-09,North,Y,Y
BKG002945,RESIDENT_01194,EVT004,Brisk Walk @ Park,Community Walk,2026-05-08,North-East,Y,Y
BKG002559,RESIDENT_01034,EVT002,HIIT @ CC,Workout Class,2026-04-13,North,Y,Y
BKG002336,RESIDENT_00937,EVT008,Strength & Mobility,Workout Class,2026-05-04,North,Y,N
BKG002294,RESIDENT_00926,EVT007,Weekend Cycling,Community Ride,2026-06-13,Central,Y,Y
BKG003611,RESIDENT_01486,EVT001,Sunrise Mass Workout,Mass Workout,2026-06-19,West,Y,Y
